Lat,Lon,BlockID
40.4344449595701,-79.9192775581968,1046028281046028330
40.4343384911372,-79.9204143353736,1046028281046028330
40.4336746653891,-79.9213143295652,1046028281046028330
40.4338909090735,-79.916889166654,27247264741057970600
40.4294816473592,-79.9177241883222,1050593211057022640
40.4322009760817,-79.929103248646,1042509981046027870
40.4332054186831,-79.9237085942967,1046028021046028280
40.4329744100175,-79.9232308154101,1046028281063242500
40.4328388496663,-79.9253710735971,1046028021046028280
40.4328317387667,-79.9257285040909,1046028021046028280
40.4266230616263,-79.9257824326909,1049054921057278270
40.4293872585558,-79.9158757000235,1057970831057970890
40.4292763847209,-79.9159019637242,1057970831057970890
40.4291684142973,-79.9159344293802,1057970831057970890
40.4442687793251,-79.9131207333896,1052023181063263590
40.4436615131984,-79.9128512457132,1052023301076151350
40.4319584092136,-79.9300260864074,1042509981046027870
40.4321807523282,-79.9295639801234,1042509981046027870
40.4322038405648,-79.9289804487343,1046027871046027960
40.4311076727964,-79.9282684334193,1046981461051788220
40.4314180597243,-79.928947166925,10473720223848036840
40.4319406327113,-79.9283242750995,10473720223848036840
40.4317517021587,-79.9292567170789,10473720223848036840
40.4311711482355,-79.9277124450673,1047372141051788220
40.430835483985,-79.926655252802,1051788221051788290
40.4311146564417,-79.9281601415623,1046981461051788220
40.4328117627932,-79.9261137076848,1046028021046028280
40.4321744601616,-79.9293880632102,1042509981046027870
40.4321528618505,-79.923479205463,1051788291051788380
40.4359272758604,-79.9199731341822,1057902881049053050
40.4352224552832,-79.930429817387,1057902611057902720
40.4352163067757,-79.9303336719169,1057902611057902720
40.4348547172959,-79.9296622242088,1057497381057497460
40.4342053721482,-79.9289901129818,1046870531046870640
40.4339109005463,-79.9267091955928,1046870641046870770
40.4348522512228,-79.925817221682,1046870641046870770
40.4349696273055,-79.9261036738676,1046870641046870770
40.4308715054236,-79.9231077070115,1046981751050593410
40.4298717674937,-79.922741698272,1048664861048664990
40.4289279945603,-79.9217501379567,1049053871049053920
40.4288989239006,-79.9217901485892,1049053871049053920
40.4290119563348,-79.9216470628362,1049053871049053920
40.4289796221782,-79.9216873457558,1049053871049053920
40.4358940346195,-79.9289623605243,1057902611057902720
40.4371156247751,-79.9230878323998,1048574501050130850
40.4373198806824,-79.9213367793163,1048574501048574580
40.4367864137829,-79.9217141842871,1048574501048574580
40.4363243387972,-79.9227486273768,1048574501057902880
40.436255776247,-79.9177003619146,1049053051050317950
40.4355138909525,-79.9259671080014,1057902831057902880
40.4349046877681,-79.9229853546075,1046870921057902880
40.4350289133738,-79.9229792944615,1046870921057902880
40.434025461385,-79.9188206412156,1046028281046028330
40.429699577524,-79.9253843430335,1046981691046981750
40.4300884376271,-79.9267084068802,1051788291052396440
40.4300758830463,-79.9268355610385,1051788291052396440
40.4297684750017,-79.9176130315992,1050593211057022640
40.4414867046294,-79.914807590868,1051507561051507680
40.434313489245,-79.9111126337438,1046623497616361310
40.4328426186706,-79.9147469150055,1051788451057970600
40.4428300300545,-79.9155220389028,1052023351075574290
40.4444092031633,-79.9148744240875,1052023181063263590
40.4443887221221,-79.9151321739627,1052023181063263590
40.4442219251214,-79.913394169772,1052023181063263590
40.44423492668,-79.9132716729365,1052023181063263590
40.4460818541585,-79.9125039099361,1051839241045391020
40.446352029643,-79.9124751932715,1051839241045391020
40.4463905391595,-79.9125156029517,1051839241045391020
40.4409750466763,-79.9256185651462,1059277451076344000
40.4410570538051,-79.9245585205454,1052221551052221670
40.4454415507887,-79.9284825924659,1046749291046929460
40.4442197107426,-79.9287565286244,1045389491045389590
40.4352746295928,-79.9227036813566,1046870921057902880
40.4352297132806,-79.9226975637929,1046870921057902880
40.4351441814699,-79.9227048705834,1046870921057902880
40.4351036213333,-79.9227006900582,1046870921057902880
40.4321795835132,-79.9232974350657,1050593411051788380
40.4322438601692,-79.9232823865259,1050593411051788380
40.4320488424529,-79.9233165401639,1050593411051788380
40.4330876255159,-79.9232055879032,1046028281063242500
40.4419214500125,-79.9257396516692,1051348871051348980
40.4437473849503,-79.9197100378019,1045390361045390430
40.4437377531367,-79.9200475592743,1045390281049052290
40.438971235696,-79.9240377630449,1050130741050130740
40.4382754724368,-79.9239632336967,1050130741050130850
40.4382770852933,-79.924300730401,1050130741050130850
40.4383352624921,-79.9246964701442,1050130741050130740
40.4383440576459,-79.9246230837394,1050130741050130740
40.4382310163641,-79.9223210500829,1050130851049052830
40.4382385042142,-79.9222459142186,1050130851049052830
40.4382337767159,-79.9221905992906,1050130851049052830
40.4324343286394,-79.9236742705125,1051788291051788380
40.4319454100079,-79.9233298074385,1050593411051788380
40.4313677101002,-79.9235584773066,1046981751050593410
40.4309541998506,-79.9253087315876,1051788221051788290
40.4281171356576,-79.9163685061845,1057970831057970890
40.428349684682,-79.9163403998949,1057970831057970890
40.4283430853446,-79.9162823398234,1057970831057970890
40.430963451976,-79.9254736020082,1051788221051788290
40.4327926094685,-79.9273457955073,1046028021046028280
40.4309379337939,-79.9256330388991,1051788221051788290
40.4255299372522,-79.9219885696697,1049055131042467350
40.4325643720234,-79.9229746985103,1051788381063242500
40.4331820270992,-79.9228737100177,1046028281063242500
40.433233680347,-79.9228629016517,1046028281063242500
40.4329922041432,-79.9229129782074,1046028281063242500
40.4319895649437,-79.9189743899253,1046198701049053290
40.4321290597583,-79.9187984893173,1046198701049053290
40.4316786028216,-79.9198443920602,1046198801049053560
40.4224680299847,-79.9161986417271,1052579891059729120
40.4300672770768,-79.9206815347677,1046198801046199300
40.4299911956377,-79.9212525642022,1050593491049053740
40.430080594908,-79.9212586747596,1050593491049053740
40.4302158023555,-79.9213111746999,1050593491049053740
40.428729626603,-79.9226474290081,1049054051051291790
40.4286576235616,-79.9223440049214,1049054051051291790
40.4297096460555,-79.9251996180896,1046981691046981750
40.4286395829661,-79.9203233598309,1049053871057022640
40.429725599025,-79.9228719989692,10469817540833078890
40.4284123628921,-79.9162486328668,1057970831057970890
40.4286294845583,-79.9161646967967,1057970831057970890
40.4304902751338,-79.9168266642176,1045134441050593210
40.4289790494065,-79.9178618273944,1050593211057022640
40.429086293455,-79.9178095792062,1050593211057022640
40.428374013572,-79.9177223781535,1047231331057022640
40.4268919812797,-79.9233844786431,1049054521049054720
40.42616954387,-79.9227133882095,1046964961042467240
40.4278928722045,-79.9229884195053,10490541427166772000
40.4275903669365,-79.9216111486341,1046964771042467000
40.4256214036775,-79.9233740938266,1049054991049055130
40.4452920725309,-79.9327665297075,1045832481045389330
40.4452862986291,-79.9328396620812,1045832481045389330
40.4226839515397,-79.917584138418,1052579891059729120
40.4339994694272,-79.9227604180149,1046028281046870920
40.4340446316501,-79.9227601653366,1046028281046870920
40.4340800609779,-79.9227515281531,1046028281046870920
40.4209641773677,-79.9241190464495,1049049831049049620
40.4301470409106,-79.9217994369003,1050593491049053740
40.4194476129679,-79.922427983362,10578164516858622590
40.4180419434086,-79.9246794691193,1049049921046811830
40.4271515563801,-79.9232918745611,1049054521060478400
40.4447393392192,-79.9360784970299,1045247521045832380
40.4421017105936,-79.9375139492032,1050129561050129690
40.4427031485237,-79.9373055994078,1050129561050129690
40.4430962427839,-79.9163787461355,1045390491075574290
40.4438534248288,-79.9165899477238,1045390491075574290
40.4435047888028,-79.9165122627845,1045390491075574290
40.4443619514723,-79.9275323393616,1045389591045389760
40.4408405123843,-79.9260116996459,1059277451076344000
40.4433719410837,-79.9186762095724,1045390361057310820
40.4419322680897,-79.9251649851311,1051348981051349110
40.4410581323896,-79.9204846196499,1052397141052397210
40.4409033029833,-79.9252288399313,1052221551059277450
40.447361980508,-79.9205731665071,1057056981057310730
40.4470146659637,-79.9203082458908,1057056981057310730
40.4360002093019,-79.9183113151525,1049053051050317950
40.4378124164147,-79.9206188548042,1050130851049052830
40.4378079902505,-79.920784125123,1050130851049052830
40.4351444460153,-79.9318567899041,1057902613029813560
40.43423119622,-79.9287511980941,1046870531046870640
40.4349928373152,-79.9226635926834,1046870921057902880
40.4315153805524,-79.9272366644908,1047372141051788220
40.4321946614536,-79.9230355172008,1050593411051788380
40.4448282733823,-79.9203025939044,1045390281049052290
40.4416190730256,-79.9200476880488,1049052421049052520
40.4415608855757,-79.9203972927257,1049052421052397140
40.4414927741775,-79.9200910641304,1049052421049052520
40.4418141298171,-79.9258979143226,1051348871051348980
40.4418737864301,-79.9258211324209,1051348871051348980
40.4419087982522,-79.9258865924682,1051348871051348980
40.4417994120288,-79.925366987452,1051348981051349110
40.4387817129528,-79.9240152387207,1050130741050130740
40.4386416794283,-79.9244084314538,1050130741050130740
40.4386161444265,-79.924003853619,1050130741050130850
40.4384411641001,-79.9243947812813,1050130741050130740
40.4382836597932,-79.9244766716004,1050130741050130740
40.4383571023323,-79.9249512460777,1050130741050130740
40.4384777454279,-79.9239974235317,1050130741050130850
40.4385210149703,-79.9240034891905,1050130741050130850
40.4390194645816,-79.9244224048798,1050130741050130740
40.4390657933845,-79.9244264141937,1050130741050130740
40.4385656127206,-79.9244059797266,1050130741050130740
40.4390212058909,-79.9240379361442,1050130741050130740
40.4385065008744,-79.9243954499245,1050130741050130740
40.4382339827289,-79.9223723338403,1050130851049052830
40.4382388982726,-79.9219638032557,1050130851049052830
40.4382417222463,-79.9219003085603,1050130851049052830
40.438242565265,-79.9218362348571,1050130851049052830
40.4458141184263,-79.9318471685844,1045389201045389330
40.4454337608706,-79.931297555909,1045389381045389330
40.4376639605115,-79.9194640770666,1048574581049052830
40.4445710310901,-79.9302493217991,1046929381058551440
40.4436085296289,-79.9288126209275,1045389491047192930
40.4290567721018,-79.9229879656318,1049053921051291790
40.4437698308497,-79.9251756035569,1045389871045389990
40.4437886541814,-79.9257510755356,1045389761045389870
40.4277487032903,-79.9224196604725,1046964771049054140
40.4276404674845,-79.922057225795,1046964771042467000
40.4281084519568,-79.9188072296227,1051291881057022640
40.4278808093834,-79.9197147163296,1049054051051291880
40.4270620941568,-79.9200753614758,1046964771042467000
40.4261073230411,-79.9202239454541,1057278381042467240
40.4262402397332,-79.9203690667897,1057278381042467240
40.4437861332055,-79.9254762790702,1045389761045389870
40.4277120981081,-79.9191067294629,1049054051051291880
40.4276894913281,-79.9189946171808,1049054051051291880
40.4393656457591,-79.9187247475935,1049052611049052720
40.4393955335776,-79.9192106569631,1049052611049052720
40.4398346296355,-79.9182886534597,1050130911057310860
40.4403612867997,-79.917746750802,1057310861057971780
40.4389228915484,-79.917548877623,1050130911057310860
40.43778381925,-79.9187516776048,1049052831050130910
40.428668426952,-79.9249704182383,10469817540833078890
40.4307706957518,-79.916735059135,1057022581057970770
40.4307827052327,-79.9164167224189,1057022581057970770
40.4301683354906,-79.9168921421861,1045134441050593210
40.4279326842107,-79.924141651838,1049054521060478400
40.4262651954285,-79.9208913341762,1046964961042467240
40.426531794753,-79.9219353043931,1046964961042467240
40.4278130846567,-79.9194462892451,1049054051051291880
40.4278468247832,-79.9195943324217,1049054051051291880
40.4272573322166,-79.9186562713032,1051291881057022700
40.4272063397122,-79.9185935504339,1051291881057022700
40.4239293632643,-79.92066049519,1050306441050306550
40.4255329272039,-79.9229393672677,1049055131042467350
40.4472011372337,-79.9205259390977,1057056981057310730
40.4326562387948,-79.9233180093222,1051788381063242500
40.4390777022437,-79.9242458494437,1050130741050130740
40.4387978584515,-79.9244379030426,1050130741050130740
40.4383518492785,-79.9250441533417,1050130741050130740
40.438285884093,-79.924387621213,1050130741050130740
40.4383535710015,-79.9251534557456,1050130741050130740
40.4388844060674,-79.9240153139894,1050130741050130740
40.4316872913386,-79.9238813897616,1051788291051788380
40.4382292935772,-79.9213078317591,1050130851049052830
40.4382252594582,-79.9197977205322,1050130851049052830
40.4309863150323,-79.9251926263884,1051788221051788290
40.4245918524304,-79.9105716161604,9884116429884116460
40.4247029499648,-79.9105177634344,9884116429884116460
40.424736077222,-79.9105964313458,9884116429884116460
40.4245593089488,-79.9106016230756,9884116429884116460
40.4246793019507,-79.9107914409253,9884116429884116460
40.4246315757967,-79.9108033600886,9884116429884116460
40.4247765136423,-79.9110490263702,9884116429884116460
40.4246137715915,-79.9112812917624,9884116429884116460
40.4245603523856,-79.9113652270345,9884116429884116460
40.4247582431897,-79.9112818795108,9884116429884116460
40.4248512490843,-79.9112554773906,9884116429884116460
40.4359739278927,-79.9304476365746,1048574221057902610
40.4272631473957,-79.91597495415,1052579511057970890
40.4295912792238,-79.9157582844739,1057970831057970890
40.4369407107318,-79.9273035859412,1048574311048574440
40.444380922601,-79.9167643064846,1045390431045390490
40.4369590247646,-79.9268707894338,1048574441048574500
40.4399783504261,-79.9169781522207,1050130991057971780
40.4369356558343,-79.9271492571818,1048574311048574440
40.4378011724619,-79.9202165132209,1050130851049052830
40.4341765005039,-79.9227006204868,1046028281046870920
40.4382372283031,-79.9220508282102,1050130851049052830
40.4447408662563,-79.9297904656533,1045389381045389490
40.4262458307472,-79.9272520301913,10572781916858627390
40.4205822842827,-79.9270470219184,1046811831049443240
40.4197266996001,-79.9268128413688,1046811831049443240
40.423829434281,-79.9309965404685,1046811451050850450
40.4237426780412,-79.9270505417636,1046811831049443240
40.4320100895577,-79.9190950661169,1046198701049053290
40.441263077548,-79.9129075565188,1052023421059825210
40.4410914049396,-79.9140693183561,1052023421059825210
40.4378172589007,-79.9132710515425,1046871501057972430
40.4294919791835,-79.9158262414594,1057970831057970890
40.4297043870264,-79.9157446670935,1057970831057970890
40.4319228059123,-79.9148327482392,1057970671051788450
40.4427813628087,-79.9155988227633,1052023351075574290
40.4426209643182,-79.9136220713859,1052023351076718720
40.4432525827907,-79.912458853838,1052023351076718720
40.4440956513213,-79.9123360129057,1052023301076151350
40.4442905565692,-79.9129841431567,1052023181063263590
40.443751361173,-79.9142752693426,1052023301076151350
40.443715924118,-79.9145057192426,1052023301076151350
40.4458193321706,-79.913047898508,1051839241045391020
40.4257781421397,-79.9157731457324,1049856491052579620
40.4374524319334,-79.9280230126308,10485743179210586690
40.437529551428,-79.9281124671538,10485743179210586690
40.4378865994424,-79.9281221979448,79210586691050130591
40.4378451993501,-79.9280461142373,79210586691050130591
40.4366301392921,-79.9133577125218,1046871451046871500
40.4361968841237,-79.9126369709103,1046871451057974460
40.4362293231363,-79.9122387693636,1046871451057974460
40.4361870247928,-79.9128116601417,1046871451057974460
40.4362498106648,-79.9120683736892,1046871451057974460
40.4324950058228,-79.9137788554122,1048149711051788520
40.4324881530919,-79.9233371800681,1051788381063242500
40.4327412857665,-79.9233097589674,1051788381063242500
40.4319515484982,-79.9236275923246,1051788291051788380
40.4310246420579,-79.9248923873033,1051788221051788290
40.4276818717189,-79.9221771316079,1046964771049054140
40.428336868337,-79.918684061881,1049053871057022640
40.4284096766269,-79.9189834403601,1049053871057022640
40.4310093460414,-79.9250485608019,1051788221051788290
40.4323657811052,-79.923811753002,1051788291051788380
40.4329192343977,-79.9273581462362,1046028021046870640
40.4327853434449,-79.9272359634991,1046028021046028280
40.4311173532797,-79.9222119173406,1048664861048664990
40.4320348409817,-79.9215342899092,1051788381046198700
40.4255008440997,-79.921856489854,1049055131042467350
40.4363600890218,-79.920919581427,1057902881049053050
40.4225703464444,-79.9174339030724,1052579891059729120
40.4305134941112,-79.926329378047,1051788291052396440
40.4287242107697,-79.9161210271747,1057970831057970890
40.4288284517224,-79.9160970655996,1057970831057970890
40.428325649317,-79.9249275554091,10469817516858627390
40.4283129036202,-79.9249557103458,10469817516858627390
40.4279380741268,-79.9198674677844,1049054051051291880
40.4435721096863,-79.9212354175004,1045390171045390280
40.4436189393558,-79.9236229416378,1045390071058003420
40.4273045791909,-79.9187138418319,1051291881057022700
40.425725968977,-79.9233476393943,1049054991049054920
40.4371763590449,-79.9177784546878,1048574841050130910
40.4354714193815,-79.9165809389582,1046871141050317950
40.4471076626275,-79.920429843887,1057056981057310730
40.4445618702647,-79.9202764125676,1045390281049052290
40.4450430023626,-79.9191029916779,1045390361057056980
40.4351905499835,-79.9227067234372,1046870921057902880
40.4322458076393,-79.9227419728401,1051788381046198700
40.432041383098,-79.9213907678378,1051788381046198700
40.4425929051885,-79.9134048200038,1052023351076718720
40.4378087759683,-79.9194496587885,1050130851049052830
40.4420257850728,-79.9209657037349,1049052421052397140
40.4362567984616,-79.9227482489739,1048574501057902880
40.4362181528728,-79.9227444884231,1048574501057902880
40.4363962843867,-79.922748428473,1048574501057902880
40.4364315569525,-79.9227416593437,1048574501057902880
40.4352153200918,-79.9316661108174,1057902613029813560
40.4378115858019,-79.9205417856767,1050130851049052830
40.4378121218116,-79.920683406731,1050130851049052830
40.4427654075204,-79.9162010061142,1045390491075574290
40.4438232192901,-79.9155352333471,1052023181052023300
40.4371679147127,-79.9227894507434,1048574501050130850
40.437249998735,-79.9227902975963,1048574501050130850
40.4376244709334,-79.92283721669,1048574501050130850
40.4376650797424,-79.9228360769792,1048574501050130850
40.4437886643619,-79.925624208874,1045389761045389870
40.437282699298,-79.923105941371,1048574501050130850
40.4369352711092,-79.9274320601623,1048574311048574440
40.4366349322031,-79.9238122643689,1048574441048574500
40.4378339014434,-79.9228267130177,1048574501050130850
40.437906267343,-79.9225530971024,1050130851049052830
40.4378052212849,-79.9212919853458,1050130851049052830
40.4378074826946,-79.9213601943004,1050130851049052830
40.4341976563574,-79.9288605000118,1046870531046870640
40.4339457067052,-79.9264648870952,1046870641046870770
40.4346200758154,-79.9257249269537,1046870641046870770
40.4346344668637,-79.9256087239141,1046870641046870770
40.4347029001485,-79.9262648217108,1046870641046870770
40.4349421206295,-79.9258405030732,1046870641046870770
40.4348092219413,-79.9257975860423,1046870641046870770
40.4346247986485,-79.9256668647748,1046870641046870770
40.434899590354,-79.9258291480005,1046870641046870770
40.4347525386997,-79.9257739578902,1046870641046870770
40.4347393551881,-79.9262698516535,1046870641046870770
40.432096183217,-79.9212362221338,1051788381046198700
40.4234268163474,-79.9232196948376,1044556881049055720
40.4329626485365,-79.9227032515146,10632425027247264740
40.4329161822934,-79.922925622419,1046028281063242500
40.4312891499356,-79.9192644883359,1049053451049053560
40.4320893280446,-79.9206219013863,1051788381046198700
40.4311073477395,-79.9195292166275,1046198801049053560
40.431393119336,-79.9194744458457,1046198801049053560
40.432000117821,-79.9193337019175,1046198701049053290
40.4320034349014,-79.9188645206831,1046198701049053290
40.4311827194418,-79.9200483529388,1046198801049053560
40.4316518068972,-79.9203354531469,1046198801049053560
40.432754817772,-79.9226433775188,10632425027247264740
40.4309534488271,-79.9188196291311,1049053451049053560
40.4307603732091,-79.9277268552141,1046981461051788220
40.4308413723101,-79.9276687437746,1051788221052396440
40.4326070985915,-79.9168964447366,1049053291051788450
40.4307302988887,-79.9221477124573,1048664861048664990
40.4306915472391,-79.9280861149666,1046981461051788220
40.4297433038922,-79.9250598493771,1046981691046981750
40.4291190410182,-79.9265251429282,1046981691046981750
40.429006048224,-79.9273777486649,1046981691046981750
40.428072774858,-79.9248245452849,10469817516858627390
40.4282079326031,-79.9246607444393,10469817516858627390
40.4282963583505,-79.9245726877737,10469817516858627390
40.4287188627342,-79.9240954812444,10469817516858627390
40.4281405637813,-79.9247534310476,10469817516858627390
40.4284528218749,-79.9244002301334,10469817516858627390
40.4285163100369,-79.9243386772312,10469817516858627390
40.4286547537013,-79.9241753386115,10469817516858627390
40.4301364922498,-79.9237329700496,1046981691046981750
40.433927390427,-79.9265771305931,1046870641046870770
40.4339185318973,-79.9273558744915,1046870641046870770
40.4339203109738,-79.9273203124677,1046870641046870770
40.4299373622122,-79.922801661417,1048664861048664990
40.4299787854542,-79.9227307716799,1048664861048664990
40.4300214823989,-79.9227964660131,1048664861048664990
40.4291638994637,-79.9216187742548,1048664991049053870
40.4293750634924,-79.9224137761504,10486649940833078890
40.4293698971692,-79.9223844470954,10486649940833078890
40.4293426722848,-79.9222843987304,10486649940833078890
40.4293317845153,-79.9222094073489,10486649940833078890
40.4295931551566,-79.9223624972643,10486649940833078890
40.4296110155311,-79.9224073022278,1048664861048664990
40.4299564264714,-79.9211156214807,1050593491049053740
40.4298898462877,-79.9210495205419,1050593491049053740
40.4290373228064,-79.9229092482046,1049053921051291790
40.4288074093255,-79.9229499624304,1049054051051291790
40.4305100374412,-79.9227392369359,1048664861048664990
40.4297610274363,-79.9229943277541,10469817540833078890
40.4296523266536,-79.9226128228816,10486649940833078890
40.4296961096596,-79.9227487711147,10469817540833078890
40.429666795133,-79.9176467743485,1050593211057022640
40.4285261794998,-79.9161973115041,1057970831057970890
40.4308603399514,-79.9175625896865,1050593211057022580
40.4295819356976,-79.9176767462796,1050593211057022640
40.4338760470799,-79.9227836933128,1046028281046870920
40.4265279680312,-79.925451681837,1049054921057278270
40.4265428620497,-79.9253752714918,1049054921057278270
40.4269292468337,-79.9253873689934,1049054921057278270
40.4272574102846,-79.9235909926575,1049054521060478400
40.4286119118772,-79.9181701807602,1047231331057022640
40.429391477298,-79.9177737518944,1050593211057022640
40.4255766984735,-79.9226705848051,10469650627788368800
40.4254844407681,-79.9217212244352,1049055131042467350
40.4208481998122,-79.9247081102849,1049049831050850780
40.4200954823791,-79.924668762868,1049049831050850780
40.4303190175871,-79.9218678540189,1050593491049053740
40.4301943043735,-79.9218706676119,1050593491049053740
40.41789110873,-79.9230644168219,10578164516858622590
40.4199581171779,-79.9210813557964,1045835411048245850
40.4142165910043,-79.9191632449058,272658137927265814210
40.4256167875366,-79.9251139206537,1046811221050851020
40.4256797900322,-79.9247948442541,1049055131050851020
40.425136614285,-79.9252932867048,1046811221050851020
40.4423094273578,-79.9376374859884,1050129561050129690
40.4417204302077,-79.9362547044749,1050129691050129910
40.4418333148872,-79.9360467842955,1050129691050129910
40.4343205562024,-79.9329254304534,1057902613029813560
40.4342897143535,-79.9328719679876,1057902613029813560
40.4438552230107,-79.9136947235299,1052023301076151350
40.4438349066842,-79.9138171370805,1052023301076151350
40.4437899635806,-79.9140837277022,1052023301076151350
40.4437793620992,-79.9141483448837,1052023301076151350
40.4438855826726,-79.9135028839159,1052023301076151350
40.4438292363767,-79.9138545854031,1052023301076151350
40.443819280318,-79.9139278957322,1052023301076151350
40.4438090402645,-79.9139793739156,1052023301076151350
40.443161811226,-79.9149458035905,1052023301052023350
40.4437246610408,-79.9144383115239,1052023301076151350
40.4437349853016,-79.914386965872,1052023301076151350
40.4436345440883,-79.9150268037157,1052023301076151350
40.4436919228901,-79.9146559542878,1052023301076151350
